Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2019,174498,Trio Tower,Submitted,670 W Wayman St,60661,4.0,false,NEAR WEST SIDE,Multifamily Housing,280146,2010,1,,90,4822868.8,9502876.8,,,,51.1,,,,,,41.887491,-87.644997,"(41.887491, -87.644997)"
2019,175046,East WrigleyView Village Condominiums,Submitted,737  W CORNELIA AVE,60657,2.0,false,LAKE VIEW,Multifamily Housing,51030,1919,1,1573,15,863628.4,4992200.1,,,,114.8,150.1,111.6,,408.8,8,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2019,175049,7311 7339 S COTTAGE GROVE AVE,Not Submitted,7311 7339 S COTTAGE GROVE AVE,,0.0,false,GREATER GRAND CROSSING,,,,,,,,,,,,,,,,,,41.74401302,-87.60549928,"(41.74401302, -87.60549928)"
2019,175053,5330 N DAMEN AVE,Not Submitted,5330  N DAMEN AVE,,0.0,false,LINCOLN SQUARE,,,,,,,,,,,,,,,,,,41.97208235,-87.70234945,"(41.97208235, -87.70234945)"
2019,175059,436-446 W. Diversey Pkwy.,Submitted,436 446 W DIVERSEY PKWY,60642,1.5,false,LAKE VIEW,Multifamily Housing,68271,1908,1,,35,1889098.2,3522771,,,,79.3,131.7,78.3,,501.4,7.3,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2019,175085,1310 1316 E HYDE PARK BLVD,Not Submitted,1310 1316 E HYDE PARK BLVD,,0.0,false,KENWOOD,,,,,,,,,,,,,,,,,,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2019,175106,5235 W LAKE ST,Not Submitted,5235  W LAKE ST,,0.0,false,AUSTIN,,,,,,,,,,,,,,,,,,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
2019,175120,Polish Roman Catholic Union of America,Not Submitted,984 N MILWAUKEE AVE,,0.0,false,WEST TOWN,,,,,,,,,,,,,,,,,,41.89940453,-87.66143331,"(41.89940453, -87.66143331)"
2019,175126,,Exempt,7750 7752 S MUSKEGON AVE,,,true,SOUTH SHORE,,,,,,,,,,,,,,,,,,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
2019,175130,5925 N PAULINA ST,Not Submitted,5925  N PAULINA ST,,0.0,false,EDGEWATER,,,,,,,,,,,,,,,,,,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2019,175157,829 S WABASH AVE,Submitted,829 S WABASH AVE,60605,4.0,false,LOOP,Multifamily Housing,270321,2013,1,,,5692768.5,5554618.6,,,,41.6,80.5,41,,1242.1,4.6,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2019,175172,"Saint Anthony Hospital Community Wellness Program, North Lawndale and King Legacy Apartments",Submitted,3810 3816 W 16TH ST,60623,4.0,false,NORTH LAWNDALE,Multifamily Housing,62631,2011,1,,98,1431791.2,256602.6,,,,27,68.3,26.9,,251.8,4,41.84725035,-87.71737883,"(41.84725035, -87.71737883)"
2019,175181,Cornerstone Apartments,Submitted,652  E 50TH ST,60615,4.0,false,GRAND BOULEVARD,Multifamily Housing,71864,2014,4,3601,97,761015.9,3085720,,,,53.5,74.7,53,,290.5,4,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2019,175185,Jeffery Building Inc.,Submitted,1949 1959 E 71ST ST,60649,2.5,false,SOUTH SHORE,Multifamily Housing,52193,1935,1,,52,737475.1,4148769.6,,,,93.6,123,92.8,,343.1,6.6,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
2019,175190,Greenwood Village,Not Submitted,3931 3959 W 104TH ST,,0.0,false,MOUNT GREENWOOD,,,,,,,,,,,,,,,,,,41.69526206,-87.70150652,"(41.69526206, -87.70150652)"
2019,175196,7200 12 S BENNETT,Not Submitted,7200 12 S BENNETT,,0.0,false,,,,,,,,,,,,,,,,,,,,,
2019,175198,Gunnison Street Lofts Condo Assoc,Submitted,4840  N BROADWAY,60640,2.0,false,UPTOWN,Multifamily Housing,58000,1930,1,3668,20,1991103.3,1434035.5,,,,59.1,122.1,58.1,,407.4,7,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2019,175218,Renaissance Place at Hyde Park Condominium Association North,Submitted,5200  S ELLIS AVE,60615,4.0,false,HYDE PARK,Multifamily Housing,163832,1947,1,,90,2688604.8,7323382.6,,,,61.1,,,,,,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2019,175219,,Exempt,7834 7844  S ELLIS AVE,,,true,GREATER GRAND CROSSING,,,,,,,,,,,,,,,,,,41.74401302,-87.60549928,"(41.74401302, -87.60549928)"
2019,175220,Joshua's Prayer House Coptic Temple,Not Submitted,6855 S EMERALD ST,,0.0,false,ENGLEWOOD,,,,,,,,,,,,,,,,,,41.76908947,-87.64274666,"(41.76908947, -87.64274666)"
2019,175223,833 857 W FULTON MARKET,Submitted,833 857 W FULTON MARKET,60607,,true,NEAR WEST SIDE,Multifamily Housing,58734,1900,1,,,4616081.2,11130048.1,,,,268.1,,,,,,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2019,175226,5233 5237 S GREENWOOD AVE,Not Submitted,5233 5237 S GREENWOOD AVE,,0.0,false,HYDE PARK,,,,,,,,,,,,,,,,,,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2019,175229,The Bostonian,Submitted,4278  N HAZEL ST,60613,4.0,false,UPTOWN,Multifamily Housing,73000,1930,1,,89,1663036.1,1429218,,,,42.4,,,,,,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2019,175232,1401 E HYDE PARK BLVD,Not Submitted,1401  E HYDE PARK BLVD,,0.0,false,HYDE PARK,,,,,,,,,,,,,,,,,,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2019,175236,4633 4645 N KEDZIE AVE,Not Submitted,4633 4645 N KEDZIE AVE,,0.0,false,ALBANY PARK,,,,,,,,,,,,,,,,,,41.97208235,-87.70234945,"(41.97208235, -87.70234945)"
2019,175242,C5870LAK (22233),Submitted,5870  W LAKE ST,60644,1.0,false,AUSTIN,Multifamily Housing,50000,1965,1,2522,29,818866.4,4092521.3,,,,98.2,131.8,97.8,,353.6,7.1,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
2019,175244,2645 2657 W LAWRENCE AVE,Not Submitted,2645 2657 W LAWRENCE AVE,,0.0,false,LINCOLN SQUARE,,,,,,,,,,,,,,,,,,41.97208235,-87.70234945,"(41.97208235, -87.70234945)"
2019,175255,420 W MELROSE ST,Submitted,420  W MELROSE ST,60657,4.0,false,LAKE VIEW,Multifamily Housing,57405,1926,1,,98,499121,2926665.1,,,,59.7,,,,,,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2019,175257,2255 S MICHIGAN AVE,Not Submitted,2255  S MICHIGAN AVE,,0.0,false,NEAR SOUTH SIDE,,,,,,,,,,,,,,,,,,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2019,175258,2900 2914 N MILDRED AVE,Submitted,2900 2914 N MILDRED AVE,60657,1.0,false,LAKE VIEW,Multifamily Housing,62000,1965,1,,1,1553794.1,13358622.8,,,,240.5,296.4,238.9,,968,15.6,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2019,175262,6800 S NORMAL BLVD,Not Submitted,6800  S NORMAL BLVD,,0.0,false,ENGLEWOOD,,,,,,,,,,,,,,,,,,41.7761313,-87.64068948,"(41.7761313, -87.64068948)"
2019,175263,1725  W NORTH AVE,Submitted,1725  W NORTH AVE,60622,3.0,false,WEST TOWN,Multifamily Housing,47509,1916,1,,61,1162239.8,1122444.1,,,,48.1,,,,,,41.90225377,-87.68447845,"(41.90225377, -87.68447845)"
2019,175264,Yusuf North,Submitted,2753 W North Ave,60647,3.5,false,WEST TOWN,Office,50000,1906,1,,74,1876836.1,1393990.1,,,,65.4,,,,,,41.90999631,-87.69652744,"(41.90999631, -87.69652744)"
2019,175265,3201 3219 W NORTH AVE,Not Submitted,3201 3219 W NORTH AVE,,0.0,false,HUMBOLDT PARK,,,,,,,,,,,,,,,,,,41.90988608,-87.70747979,"(41.90988608, -87.70747979)"
2019,175272,Oakwood King Condominium Building,Submitted,401 417 E OAKWOOD BLVD,60653,1.0,false,GRAND BOULEVARD,Multifamily Housing,57240,1916,1,2488,24,763766,5472200,,,,108.9,137.7,107.7,,409.9,7.2,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2019,175276,7650 N PAULINA ST,Not Submitted,7650  N PAULINA ST,,0.0,false,ROGERS PARK,,,,,,,,,,,,,,,,,,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2019,175281,"3740-3750 N. Pine Grove, LLC",Submitted,3740  N PINE GROVE AVE,60613,4.0,false,LAKE VIEW,Multifamily Housing,53000,1915,1,,87,193893.7,3205121.4,,,,64.1,73.7,63.6,,202.5,3.8,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2019,175291,1200 W. Pratt Blvd. / 6800 N. Sheridan Rd.,Submitted,1200 W Pratt Blvd,60626,2.0,false,ROGERS PARK,Multifamily Housing,69512,1922,1,,45,1306843.8,5028323.6,,,,91.1,128.6,89,,484.5,7,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2019,175292,Tree Studios,Submitted,601 - 623 N State St,60654,,true,NEAR NORTH SIDE,Retail Store,55500,1912,1,,,1750632.4,3775299.8,,,,99.6,,,,,,41.89256323,-87.62806371,"(41.89256323, -87.62806371)"
2019,175294,540 W SURF ST,Submitted,540  W SURF ST,60657,4.0,false,LAKE VIEW,Multifamily Housing,64619,1931,1,,81,333007.8,4149554.5,,,,69.4,81.9,68.6,,275.8,4.3,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2019,175296,5623 W WASHINGTON BLVD,Not Submitted,5623  W WASHINGTON BLVD,,0.0,false,AUSTIN,,,,,,,,,,,,,,,,,,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
2019,175320,Holland Apartments,Submitted,240 W 107th Pl,60628,4.0,false,ROSELAND,Multifamily Housing,59000,1942,1,,100,183596.6,3019861.7,,,,54.3,,,,,,41.69755188,-87.61477587,"(41.69755188, -87.61477587)"
2019,175329,2040 Belmont LLC,Submitted,2040 2044  W BELMONT AVE,60618,1.0,false,NORTH CENTER,Multifamily Housing,52468,1999,1,1068,20,639644.2,5283500.1,,,,112.9,139.9,110.2,,387,7.4,41.94672055,-87.70319673,"(41.94672055, -87.70319673)"
2019,175334,41-51 N Central Ave,Submitted,51  N CENTRAL AVE,60644,1.5,false,AUSTIN,Multifamily Housing,55000,1910,1,,33,1016370,5094141.9,,,,111.1,,,,,,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
2019,175340,4310-22 N Clarendon,Submitted,4310 4322 N CLARENDON AVE,60613,2.5,false,UPTOWN,Multifamily Housing,66000,1976,1,,59,478618.3,4124622.5,,,,69.7,85.9,69.1,,298.7,4.5,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2019,175346,Shops and Lofts at 47,Submitted,4700  S COTTAGE GROVE AVE,60653,2.0,false,GRAND BOULEVARD,Multifamily Housing,201415,2013,5,19073,2,12748890.2,5512549.5,,,,90.7,206,90.4,,2413.8,12,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2019,175347,Much-Musikantow Co.,Submitted,8001 - 8007 S Cottage Grove Ave,60619,,true,CHATHAM,Other - Public Services,52782,1956,1,,,520691.7,1556000.1,,,,39.3,,,,,,41.7490871,-87.60476923,"(41.7490871, -87.60476923)"
2019,175357,The Schatz,Submitted,610 N FAIRBANKS CT,60611,1.0,false,NEAR NORTH SIDE,Retail Store,72000,1917,1,,,3608660.9,9036084.6,,,,175.6,272.1,174.4,,1080.3,15,41.8927894,-87.62029137,"(41.8927894, -87.62029137)"
2019,175358,"Hunter Properties, Inc. (2232 W. Farwell Ave.)",Submitted,2232  W FARWELL AVE,60645,3.0,false,WEST RIDGE,,,,,,61,350460.2,4129957.9,,,,88.6,105.1,85.3,,,,42.00880199,-87.69502812,"(42.00880199, -87.69502812)"
2019,175365,College of Education Building,Submitted,2247 N Halstead Ave,60614,,true,LINCOLN PARK,,,,,,,4145689.2,3551,,,,81.1,226.9,80,,,,41.92266329,-87.648639,"(41.92266329, -87.648639)"
2019,175371,Renaissance Lofts,Submitted,1783 1791 W HOWARD ST,60626,3.0,false,ROGERS PARK,Multifamily Housing,59712,2007,1,,63,1683252.2,2248684.2,,,,65.8,118.5,63.7,,399.5,6.7,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2019,175383,Chicago Metropolitan Housing Development Corporation,Submitted,5152 5178 S KING DR,60615,3.0,false,WASHINGTON PARK,Multifamily Housing,58656,1915,1,,62,331216.5,4317202.9,,,,79.2,,,,,,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2019,175398,5630 S MICHIGAN AVE,Not Submitted,5630  S MICHIGAN AVE,,0.0,false,WASHINGTON PARK,,,,,,,,,,,,,,,,,,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
2019,175400,"740 N. Milwaukee, LLC",Submitted,740  N MILWAUKEE AVE,60642,4.0,false,WEST TOWN,,,,,,89,1926510.7,1640368.8,,,,43.2,86.2,42.3,,,,41.8999205,-87.65738734,"(41.8999205, -87.65738734)"
2019,175411,7350 S PHILLIPS AVE,Not Submitted,7350  S PHILLIPS AVE,,0.0,false,SOUTH SHORE,,,,,,,,,,,,,,,,,,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
2019,175421,7219 N Sheridan Rd,Submitted,7219  N SHERIDAN RD,60626,1.0,false,ROGERS PARK,,,,,,17,701971.2,5936846.4,,,,125.3,154.7,120.7,,,,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2019,175422,3713 N SOUTHPORT AVE,Not Submitted,3713  N SOUTHPORT AVE,,0.0,false,LAKE VIEW,,,,,,,,,,,,,,,,,,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2019,175431,"Kass Management Services, Inc. (5123-5135 S. University Ave.)",Submitted,5123 5135 S UNIVERSITY AVE,60615,4.0,false,HYDE PARK,,,,,,66,331069.8,3781836.2,,,,70.5,83.9,68.5,,,,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2019,175433,1130 S Wabash Ave,Not Submitted,1130 S Wabash Ave,,0.0,false,LOOP,,,,,,,,,,,,,,,,,,41.86843448,-87.62634019,"(41.86843448, -87.62634019)"
2019,175441,Instituto Health Sciences Career Academy,Not Submitted,2520 S Western Ave,,0.0,false,LOWER WEST SIDE,,,,,,,,,,,,,,,,,,41.8456699,-87.68586921,"(41.8456699, -87.68586921)"
2019,175447,Ford City Office,Exempt,7601 S KOSTNER AVE,,,true,WEST LAWN,,,,,,,,,,,,,,,,,,41.75452936,-87.7319073,"(41.75452936, -87.7319073)"
2019,175450,Goodman Theatre,Submitted,56 60 W Randolph St,60601,2.0,false,LOOP,Office,50913,2000,1,,,3155868,11370000,,,,285.3,408,282.7,,1128.9,22.2,41.88448158,-87.62973023,"(41.88448158, -87.62973023)"
2019,175454,Signature Residences Condominium Association,Submitted,201 211 E 31ST ST,60616-5183,4.0,false,DOUGLAS,Multifamily Housing,51375,2008,1,,89,733969,2312193.3,,,,59.3,87.3,57.8,,244.9,4.8,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2019,175461,1818 1828 E 72ND ST,Not Submitted,1818 1828 E 72ND ST,,0.0,false,SOUTH SHORE,,,,,,,,,,,,,,,,,,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
2019,175462,741  E 79TH ST,Submitted,741  E 79TH ST,60619,1.0,false,CHATHAM,Multifamily Housing,60200,1929,1,5392,,1283553.5,6320574.3,,,,126.3,169.9,124.7,,549.3,9.1,41.74401302,-87.60549928,"(41.74401302, -87.60549928)"
2019,175470,1712-20 Albion,Not Submitted,1712 1720 W ALBION AVE,,0.0,false,ROGERS PARK,,,,,,,,,,,,,,,,,,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2019,175472,3240 N ASHLAND AVE,Submitted,3240 N ASHLAND AVE,60657,2.0,false,LAKE VIEW,Multifamily Housing,176062,1915,1,,48,5763294.5,7965146.1,,,,78,,,,,,41.83439716,-87.66593914,"(41.83439716, -87.66593914)"
2019,175473,Ashland Devon Chicago Equities LLP,Submitted,6748 6750 N ASHLAND AVE,60626,1.0,false,ROGERS PARK,Multifamily Housing,70000,1927,1,2559,20,701933.7,7839487,,,,122,145.7,119.5,,533.2,7.6,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2019,175474,West Side Realty Corporation,Submitted,300 S Ashland Ave,60612,1.0,false,NEAR WEST SIDE,Office,65885,1968,1,,14,6660101.2,,,,,101.1,283,99.5,,1108,16.8,41.877588,-87.667672,"(41.877588, -87.667672)"
2019,175475,333 S Ashland Ave,Submitted,333 S Ashland Ave,60607,3.0,false,NEAR WEST SIDE,Office,68150,1930,1,806,65,1362747,3866093.6,,,,76.7,115.6,73.8,,432.1,6.3,41.877185,-87.666647,"(41.877185, -87.666647)"
2019,175477,1623 Belmont Ashland Assoc LP,Submitted,1617 1633 W BELMONT AVE,60645,2.0,false,LAKE VIEW,Multifamily Housing,56880,1928,1,2485,41,609780.4,5192251.3,,,,102,125.9,101.2,,377.2,6.6,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2019,175479,5858 N Broadway,Submitted,5856 5860 N BROADWAY,60660,2.5,false,EDGEWATER,Multifamily Housing,84665,2008,1,,54,2068849.1,2892396.6,,,,58.6,,,,,,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2019,175484,935 W CHESTNUT ST,Not Submitted,935 W CHESTNUT ST,,0.0,false,WEST TOWN,,,,,,,,,,,,,,,,,,41.89842276,-87.6515682,"(41.89842276, -87.6515682)"
2019,175492,Belmont Clark Apartments,Not Submitted,3158 3184 N CLARK ST,,0.0,false,LAKE VIEW,,,,,,,,,,,,,,,,,,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2019,175493,4812 4846 N CLARK ST,Not Submitted,4812 4846 N CLARK ST,,0.0,false,UPTOWN,,,,,,,,,,,,,,,,,,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2019,175494,1415 N DAYTON ST,Not Submitted,1415 N DAYTON ST,,0.0,false,NEAR NORTH SIDE,,,,,,,,,,,,,,,,,,41.90676326,-87.64907888,"(41.90676326, -87.64907888)"
2019,175495,House of Blues Chicago,Submitted,329 N Dearborn St,60654,2.0,false,NEAR NORTH SIDE,Performing Arts,54600,1996,1,,,6811979.5,4830014.1,,,,213.2,442.2,213.2,,1389.8,25.5,41.88833261,-87.62950362,"(41.88833261, -87.62950362)"
2019,175506,11203 S ELLIS ST,Submitted,11203 S ELLIS ST,60628,2.0,false,PULLMAN,Office,61357,1974,1,,42,3221207.4,2553816.9,,,,94.1,190.7,91.7,,671.5,10.9,41.6904567,-87.60475394,"(41.6904567, -87.60475394)"
2019,175507,Elm II LLC,Submitted,18  E ELM ST,60611,3.5,false,NEAR NORTH SIDE,Multifamily Housing,78055,1925,1,,80,2839275.3,1907334,,,,60.8,127.5,59.7,,573.7,7.3,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
2019,175508,8507-Jefferson Park (Elston),Submitted,5353 N Elston Ave,60630,3.0,false,JEFFERSON PARK,Supermarket/Grocery Store,63165,2013,1,,69,8005415.2,7636976.7,,,,247.6,481.8,247.6,,1737.5,27.5,41.97887489,-87.75758499,"(41.97887489, -87.75758499)"
2019,175516,2617 West Gunnison,Submitted,2617 2625 W GUNNISON ST,60625,3.0,false,LINCOLN SQUARE,Multifamily Housing,55067,1925,1,,65,518473.9,4512758.1,,,,91.4,,,,,,41.97208235,-87.70234945,"(41.97208235, -87.70234945)"
2019,175521,5460 5470 S HARPER AVE,Not Submitted,5460 5470 S HARPER AVE,,0.0,false,HYDE PARK,,,,,,,,,,,,,,,,,,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2019,175523,222 West Hubbard Street,Submitted,222 W Hubbard St,60654,3.5,false,NEAR NORTH SIDE,Office,66095,1905,1,376,75,2880864.2,2171999.9,,,,76.4,156.5,74.9,,594.6,9,41.89022006,-87.63488473,"(41.89022006, -87.63488473)"
2019,175529,307 S Sangamon St,Submitted,307 S Sangamon St,60607,3.5,false,NEAR WEST SIDE,Office,72977,2011,1,,73,3877355.9,1594664.1,,,,75,,,,,,41.877747,-87.650686,"(41.877747, -87.650686)"
2019,175535,3100 S King Condominium Association,Submitted,3100  S KING DR,60616,2.0,false,DOUGLAS,Multifamily Housing,64800,1978,1,,16,3789111.3,794534.4,,,,70.7,,,,,,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2019,175539,6244-46 S King Drive,Submitted,6244  S KING DR,60637,3.0,false,WASHINGTON PARK,Multifamily Housing,55000,1923,1,,64,1159595.5,5253616.5,,,,116.6,159.3,113.9,,472,8.6,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
2019,175542,3260 North Lake Shore,Submitted,3260  N LAKE SHORE DR,60657,3.5,false,LAKE VIEW,Multifamily Housing,259048,1928,1,,77,2644439.9,17688445.2,,,,78.5,,,,,,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2019,175545,NORTH CENTER 4000 CONDOMINIUM ASSOCIATION,Submitted,4015 4027 N LINCOLN AVE,60618,3.5,false,NORTH CENTER,Multifamily Housing,75000,2002,1,,75,1918025.1,2466196.2,,,,58.5,106.1,57,,450.1,6,41.94672055,-87.70319673,"(41.94672055, -87.70319673)"
2019,175546,Shakespeare Building Corporation,Submitted,2236 2296 N LINCOLN PARK WEST AVE,60614,4.0,false,LINCOLN PARK,Multifamily Housing,94600,1910,1,,90,1258635.6,4939164.4,,,,65.5,,,,,,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2019,175548,Advocate Center,Submitted,15 S Wood St,60612,1.0,false,NEAR WEST SIDE,Other,60000,2014,1,2,,5252753.5,6660608.5,,,,198.6,361.7,198.5,,1227.6,20.5,41.88114492,-87.67169307,"(41.88114492, -87.67169307)"
2019,175551,"Jewel Osco, 03187-119th and Marshfield",Submitted,11730 S Marshfield Ave,60643,1.5,false,MORGAN PARK,Supermarket/Grocery Store,61567,2008,1,1858,37,10366423.7,6763899.9,,,,278.2,586.8,276.3,,2083.9,33.8,41.68050591,-87.66246295,"(41.68050591, -87.66246295)"
2019,175553,229-Senior Suites-Austin,Submitted,335  N MENARD AVE,60644,1.0,false,AUSTIN,Senior Care Community,60000,1996,1,,3,1840907.1,4688699.9,,,,108.8,,,,,,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
2019,175567,Ivy Hotel Chicago,Not Submitted,233  E ONTARIO ST,,0.0,false,NEAR NORTH SIDE,,,,,,,,,,,,,,,,,,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
2019,175572,Peterson Corporate,Submitted,3525 W Peterson Ave,60659,0.0,false,NORTH PARK,Office,58602,1968,1,,,,4015271.6,,,,,,,,,,41.99027368,-87.71702022,"(41.99027368, -87.71702022)"
2019,175579,7645 N SHERIDAN RD,Not Submitted,7645  N SHERIDAN RD,,0.0,false,ROGERS PARK,,,,,,,,,,,,,,,,,,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2019,175580,7200 S SOUTH SHORE DR,Submitted,7200  S SOUTH SHORE DR,60649,2.5,false,SOUTH SHORE,Multifamily Housing,77607,1915,1,,53,818891.6,5159856.3,,,,77,99.4,76.4,,410.3,5.3,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
2019,175581,360 N STATE ST,Submitted,360 N STATE ST,60654,3.0,false,NEAR NORTH SIDE,Other,75940,1929,1,,,3584336.7,2553406.3,,,,80.8,167.5,80.7,,695,9.2,41.88897886,-87.62803747,"(41.88897886, -87.62803747)"
2019,175590,Hampton Inn Chicago Downtown/N Loop/Michigan Ave,Not Submitted,68  E WACKER PL,,0.0,false,LOOP,,,,,,,,,,,,,,,,,,41.88570364,-87.62407853,"(41.88570364, -87.62407853)"
2019,175595,"714 -726 W. Waveland, LLC",Submitted,714  N WAVELAND AVE,60613,3.0,false,LAKE VIEW,Multifamily Housing,52000,1915,1,,46,377752.8,3953383.1,,,,83.3,100.2,82.1,,272.8,5.2,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2019,175601,2701 2749 N ELSTON AVE,Not Submitted,2701 2749 N ELSTON AVE,,0.0,false,LOGAN SQUARE,,,,,,,,,,,,,,,,,,41.93151197,-87.68673624,"(41.93151197, -87.68673624)"
2019,175603,Gateway Centre,Submitted,1701 - 1741 W Howard St,60626,,true,ROGERS PARK,Strip Mall,66676,1980,1,,,13110446.2,4629312.1,,,,266.1,,,,,,42.019356,-87.67389,"(42.019356, -87.67389)"
2019,175658,(IL594) - Bronzeville Lofts,Submitted,50  E 26TH ST,60616,4.0,false,NEAR SOUTH SIDE,Multifamily Housing,93260,1910,1,,100,1181224.2,2650363.3,,,,41.1,65.3,39.9,,337.3,3.6,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2019,175676,4554 N BROADWAY ST,Not Submitted,4554 N BROADWAY ST,,0.0,false,UPTOWN,,,,,,,,,,,,,,,,,,41.96465048,-87.65732443,"(41.96465048, -87.65732443)"
2019,175679,240 N Ashland Ave,Submitted,240 N Ashland Ave,60607,4.0,false,NEAR WEST SIDE,Office,81887,1900,1,,94,1455852.6,1030200,,,,30.4,,,,,,41.88655482,-87.66760406,"(41.88655482, -87.66760406)"
2019,175683,"Jewel Osco, 03176-Ashland & 95th St",Submitted,9400 S Ashland Ave,60620,1.5,false,WASHINGTON HEIGHTS,Supermarket/Grocery Store,66467,1991,1,1916,38,10752143.5,5684000.3,,,,247.3,542.7,244.7,,2090.7,31.5,41.7228,-87.662758,"(41.7228, -87.662758)"
2019,175686,1001 W BELMONT AVE,Submitted,1001  W BELMONT AVE,60657,2.0,false,LAKE VIEW,,,,,,46,3101651.6,710094.6,,,,49.8,123.1,49.5,,,,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2019,175692,"Hunter Properties, Inc. (1055 W. Catalpa Ave.)",Submitted,1055 W CATALPA AVE,60640,3.5,false,EDGEWATER,,,,,,80,915985.5,4927981.1,,,,86.4,114.4,85.3,,,,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2019,175693,Central Park Apartments,Submitted,4501  N CENTRAL PARK AVE,60625,4.0,false,ALBANY PARK,Multifamily Housing,50000,1995,1,2211,99,484116.4,1750800,,,,44.7,63.9,43.4,,173.5,3.5,41.97208235,-87.70234945,"(41.97208235, -87.70234945)"
2019,175711,2339 N. Geneva,Submitted,2335 2345 N GENEVA TER,60614,2.0,false,LINCOLN PARK,Multifamily Housing,64979,1933,1,,48,602122.5,6531209.9,,,,109.8,,,,,,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2019,175725,Irving Park Terrace Condo Association,Submitted,7707  W IRVING PARK RD,60634,4.0,false,DUNNING,,,,,,99,726561.5,2212466.1,,,,36.7,54.5,35.4,,,,41.94530408,-87.80186746,"(41.94530408, -87.80186746)"
2019,175727,130 S Jefferson St,Submitted,130 S Jefferson St,60661,2.5,false,NEAR WEST SIDE,Office,81179,1893,1,,51,3681646.9,3842799.7,,,,92.7,176.7,91.6,,816.6,10.1,41.88014008,-87.64262373,"(41.88014008, -87.64262373)"
